192.168.0.177 [01/Sep/2022:17:02:39 +0900] PUBLISH "hls" "" "" - 9398017 545 "" "FMLE/3.0 (compatible; Lavf57.56" (46s)
192.168.0.177 [01/Sep/2022:17:04:29 +0900] PUBLISH "hls" "" "" - 14782033 561 "" "FMLE/3.0 (compatible; Lavf57.56" (1m 19s)
127.0.0.1 - - [01/Sep/2022:17:38:11 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:11 +0900] "GET /hls/test-29.ts HTTP/1.1" 200 528844 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:13 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:13 +0900] "GET /hls/test-30.ts HTTP/1.1" 200 482972 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:15 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:15 +0900] "GET /hls/test-31.ts HTTP/1.1" 200 446500 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:17 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:17 +0900] "GET /hls/test-32.ts HTTP/1.1" 200 544072 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:19 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:19 +0900] "GET /hls/test-33.ts HTTP/1.1" 200 546140 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:21 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:21 +0900] "GET /hls/test-34.ts HTTP/1.1" 200 529784 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:23 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:23 +0900] "GET /hls/test-35.ts HTTP/1.1" 200 520760 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:25 +0900] "GET /hls/test.m3u8 HTTP/1.1" 304 0 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:26 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:26 +0900] "GET /hls/test-36.ts HTTP/1.1" 200 507412 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:29 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:29 +0900] "GET /hls/test-37.ts HTTP/1.1" 200 446500 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:31 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:31 +0900] "GET /hls/test-38.ts HTTP/1.1" 200 388972 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:33 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:33 +0900] "GET /hls/test-39.ts HTTP/1.1" 200 343664 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:35 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:35 +0900] "GET /hls/test-40.ts HTTP/1.1" 200 454772 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:37 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:37 +0900] "GET /hls/test-41.ts HTTP/1.1" 200 261320 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:39 +0900] "GET /hls/test.m3u8 HTTP/1.1" 200 282 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
127.0.0.1 - - [01/Sep/2022:17:38:39 +0900] "GET /hls/test-42.ts HTTP/1.1" 200 327120 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
