2022/09/01 17:07:47 [notice] 29000#28084: signal process started
2022/09/01 17:40:08 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:09 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:10 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:11 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:12 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:13 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:14 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:16 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:18 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:20 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
